,course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags
35,https://skills.yourlearning.ibm.com/activity/MDL-405,Cybersecurity,eLearning,Cybersecurity: On the Offense,2 hrs 50 mins,9423 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 150 learners in the past 12 months.,150,"About this learning activityIn this course, you'll learn about the offensive side of cybersecurity. You'll discover the main types of threat actor or cyberattacker groups and their motivations, including money. You'll explore cyberattacks in detail, including the types of attacks and the techniques for planning attacks. You'll also examine several high-profile case studies of cyberattacks that demonstrate the large impact that such attacks can have.What you'll learn
 After completing this course, you should be able to:

Contrast the five main threat actor groups based on their profiles and characteristics
Describe common types of cyberattacks
Explain the overall structure of a typical cyberattack outlined in the Cyber Kill Chain framework
Identify cyberattacker tactics and techniques by using the MITRE ATT&CK matrix
Explain key elements of the cybercrime ecosystem
Describe common social engineering techniques
Describe open-source intelligence (OSINT) and standard sources that cyberattackers use
Explain the purpose of and information provided by typical technical scanning techniques
Perform network reconnaissance by using network scanning tools
List the details and lessons learned from several high-profile cyberattacks
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
36,https://skills.yourlearning.ibm.com/activity/ILB-DNRPWDGQGMMY7GGD,Cybersecurity,eLearning,Cybersecurity Fundamentals,6 hrs,28581 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 1976 learners in the past 12 months.,"1,976","About this learning activityThis course will provide you with an introduction to cybersecurity. From the offense perspective, you will learn about cyber attackers, their tactics, social engineering, and high profile case studies. From the defense perspective, you will learn about common approaches organizations take to prevent, detect, and respond to cyber attacks. You will also learn about career opportunities in this exciting, growing field.Complete this course to earn the Cybersecurity Fundamentals badge!Expected duration: This course will take you about 6 hours.Languages: English, Arabic, Brazilian Portuguese, Czech, Dutch, French, German, Hindi, Italian, Japanese, Polish, Spanish, Traditional Chinese, Turkish and Ukrainian","['Badge Learning', '000 All digital credentials', 'Cybersecurity Fundamentals', 'Fundamentals', 'All Fundamentals', 'Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
37,https://skills.yourlearning.ibm.com/activity/ILB-EKEQWXENZJVJ1JKX,Cybersecurity,eLearning,IBM and Cybersecurity,30 mins,34464 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 828 learners in the past 12 months.,828,"About this learning activityGet a feel for cybersecurity as a career. You'll see how IBM is helping clients defend against cyberattacks and respond to broader security threats. You’ll also learn about basic cybersecurity terminology and types of cyberattacks.

Duration: Complete the activities in this course and earn 30 minutes of learning credit!","['Badge Learning', 'Explore Emerging Tech', 'Learning Domain', 'Other - Emerging technologies', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
38,https://skills.yourlearning.ibm.com/activity/ILB-XVZEKQZWWNVN4M3Z,Cybersecurity,eLearning,How is cybersecurity used?,30 mins,36256 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 856 learners in the past 12 months.,856,"About this learning activityLearn about Havyn, the voice-enabled cybersecurity assistant, and watch a team in action as they isolate cyberattacks and shut down the threat. Then, try it for yourself and test your cyber-defense skills with the NOVA Cybersecurity Lab.

Duration: Complete the activities in this course and earn 30 minutes of learning credit!","['Badge Learning', 'Explore Emerging Tech', 'Learning Domain', 'Other - Emerging technologies', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
39,https://skills.yourlearning.ibm.com/activity/MDL-409,Cybersecurity,eLearning,Your Future in Cybersecurity: The Job Landscape,1 hr,11989 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 153 learners in the past 12 months.,153,"About this learning activityOrganizations recognize the key role of cybersecurity in protecting their systems, networks, and data. They are actively seeking professionals with expertise to prevent, detect, contain, and recover from cyberattacks. As a result, the demand for skilled cybersecurity professionals grows every day. In this course, you’ll learn about the cybersecurity job market and the skills that cybersecurity professionals need to be successful. You’ll also find resources and learning opportunities so you can explore more.What you’ll learn
 After completing this course, you should be able to:

Identify industries in which cybersecurity professionals work
Recognize the global demand for cybersecurity professionals in the job market
Describe the key responsibilities and tasks of roles in the cybersecurity field
Describe the baseline and workplace skills and knowledge that cybersecurity professionals need
List industry-recognized cybersecurity certifications
Identify the resources to learn more and stay up to date in the field of cybersecurity
","['Learning Domain', 'Technical skills - Cybersecurity', 'Workplace skills - Workforce readiness', 'Learning Domain Primary', 'Cybersecurity']"
40,https://skills.yourlearning.ibm.com/activity/ISG-C110077G,Cybersecurity,eLearning,Implementing Encryption Models,42 mins,308 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 8 learners in the past 12 months.,8,"About this learning activityIn this course, you will learn to how to implement data protection on IBM Cloud.This course describes how to implement data protection and encryption models on IBM Cloud. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
41,https://skills.yourlearning.ibm.com/activity/PLAN-3CD39552C435,Cybersecurity,Learning Plan,City and Guilds: Journey into Tech,About 4 hours,53 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 5 learners in the past 12 months.,5,"Follow us for a journey into tech, covering the basic topics you need to know to work as an IT Support Specialist, Cybersecurity Specialist, and Cloud Computing.",[]
42,https://skills.yourlearning.ibm.com/activity/PLAN-B1962A6BDFAD,Cybersecurity,Learning Plan,CyberDay Gaynes School,About 1 day,15 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 3 learners in the past 12 months.,3,"Learn more about Cybersecurity on SkillsBuild! 

Start your learning experience to prepare for your York visit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
43,https://skills.yourlearning.ibm.com/activity/URL-177B9DBEECCD,Cybersecurity,Guidance,IBM SkillsBuild: Main Career Pathways,30 mins,268 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 10 learners in the past 12 months.,10,"About this learning activityIn this replay, Usame Samim, a content manager for IBM SkillsBuild, offers an overview of the cybersecurity, data analysis, and web development learning pathways available to learners.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Data Analysis Skill', 'Cyber Security Skill']"
44,https://skills.yourlearning.ibm.com/activity/ISG-DL70239G,Cybersecurity,eLearning,Overview of Network Strategies for the VPC Network,30 mins,32 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 3 learners in the past 12 months.,3,"About this learning activityThis course covers the IBM Cloud VPC network infrastructure, including access control lists and security groups. This course will also cover the advantages of VPC interconnectivity and bare metal servers for VPC.This course covers the IBM Cloud VPC network infrastructure, including access control lists and security groups. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
45,https://skills.yourlearning.ibm.com/activity/URL-8D79C54EB7BF,Cybersecurity,Video,Secure Coding - Security Mentality (1 of 2),8 mins,34 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 5 learners in the past 12 months.,5,"About this learning activityPresented by Red Hat.After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
46,https://skills.yourlearning.ibm.com/activity/ISG-DL70240G,Cybersecurity,eLearning,Security and Compliance Services,2 hrs 12 mins,34 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 5 learners in the past 12 months.,5,"About this learning activityThis course introduces Security and Compliance Services for IBM Cloud VMware Solutions. You will explore offerings that are available to ensure secure and compliant workloads, working with IBM's Security and Compliance Center, and typical use cases for the various security and compliance offerings.This course introduces Security and Compliance Services for IBM Cloud VMware Solutions. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
47,https://skills.yourlearning.ibm.com/activity/URL-FF97E787BA0C,Cybersecurity,Video,Secure Coding - Security Mentality (2 of 2),8 mins,33 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 1 learner in the past 12 months.,1,"About this learning activityPresented by Red Hat.After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
48,https://skills.yourlearning.ibm.com/activity/URL-8D5CC0162203,Cybersecurity,Video,CompTIA 220-1001 A+ Training Course,9 hrs 21 mins,71 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 9 learners in the past 12 months.,9,"About this learning activityPresented by Professor Messer.After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
49,https://skills.yourlearning.ibm.com/activity/URL-30D404DBD257,Cybersecurity,Video,CompTIA 220-1002 A+ Training Course,9 hrs 8 mins,42 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 4 learners in the past 12 months.,4,"About this learning activityPresented by Professor Messer.After you complete this activity, return to this page to select Mark complete for completion credit.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
50,https://skills.yourlearning.ibm.com/activity/PLAN-2ED19AD27C71,Cybersecurity,Learning Plan,Advance Your Skills in Tech Domains,About 30 minutes,10 learners have completed this activity in the past 12 months. ,0.0,16,"Curious about different technologies? This learning plan is perfect for individuals looking to enhance their expertise in the technology field. 
Choose the topic in which you would like to advance your skills:

Cybersecurity
Artificial Intelligence
Data Analytics
Cloud
User Experience (UX)
IT Support 
",[]
51,https://skills.yourlearning.ibm.com/activity/PLAN-830ED921FAB4,Cybersecurity,Learning Plan,Getting started with Technology,About 30 minutes,13 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 1 learner in the past 12 months.,1,"Curious about tech skills? These videos are designed to provide a foundational understanding of six crucial technology domains: Artificial Intelligence (AI), Data, Cloud Computing, Cybersecurity, Information Technology (IT), and User Experience (UX). Each video will introduce key concepts in these fields providing introductory knowledge for aspiring technologists and professionals who may be looking to expand their expertise.",[]
52,https://skills.yourlearning.ibm.com/activity/URL-240F15625B2F,Cybersecurity,Webpage,Voices of Security,15 mins,952 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 248 learners in the past 12 months.,248,"About this learning activityThe security industry is full of dedicated, passionate individuals doing stellar work every day to keep the world’s data safe. Check out this series by Security Intelligence to meet the heroes of IBM Security and discover what drew them to the industry, what drives them to fight cybercrime and how their work helps free organizations to thrive in the face of cyber uncertainty.Note: This activity is currently available only in English.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
53,https://skills.yourlearning.ibm.com/activity/PLAN-3B9FFEDE788B,Cybersecurity,Learning Plan,Fortinet Certified Associate (FCA),About 6 hours,1697 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 54 learners in the past 12 months.,54,"The Fortinet Certified Associate (FCA) certification validates your ability to execute high-level operation of FortiGate devices. This curriculum will offer a course that covers the fundamental operating procedures for the most common FortiGate features. 

To achieve FCA certification in Cybersecurity, professionals must complete FortiGate Operator course. 


 For more information, refer to the following knowledge base article in the Fortinet Training Institute Helpdesk.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
54,https://skills.yourlearning.ibm.com/activity/URL-3DD310276921,Cybersecurity,Webpage,The COVID-19 cyberwar: How to protect your business | IBM Institute for Business Value,20 mins,175 learners have completed this activity in the past 12 months. ,Average rating of 3.5 stars by 3 learners in the past 12 months.,3,"About this learning activityCybersecurity threats have escalated, as bad actors take advantage of the pandemic. 


This report is presented by IBM Institute for Business Value, and authored by Wendi Whitmore and Gerry Parham. 


After you complete this activity, return to this page to select  Mark complete for completion credit.  

Note: This activity is available only in English. 

 ","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
55,https://skills.yourlearning.ibm.com/activity/ISG-C110075G,Cybersecurity,eLearning,Monitoring and Managing Security Threats on IBM Cloud,30 mins,28 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 4 learners in the past 12 months.,4,"About this learning activityIn this course, you will learn an overview of monitoring and managing security threats on IBM Cloud. This course discusses the various security options that are available in IBM Cloud and how to apply code patterns to a solution.This course identifies how to monitor and manage security threats on IBM Cloud. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cybersecurity']"
56,https://skills.yourlearning.ibm.com/activity/MDL-199,Cybersecurity,eLearning,Security Measures and Security Options in IBM Cloud,12 mins,60 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 8 learners in the past 12 months.,8,"About this learning activityThis course introduces the learner to the security measures and security options within IBM Cloud including readiness, encryption and shared responsibility.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
57,https://skills.yourlearning.ibm.com/activity/ISG-C110089G,Cybersecurity,eLearning,Troubleshoot inter service connectivity on IBM Cloud,30 mins,27 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 2 learners in the past 12 months.,2,"About this learning activityIn this course, you will learn how to troubleshoot inter service connectivity for Transit Gateways, Private and Service Endpoints, ACLs and Security Groups.This course identifies the methods to troubleshoot inter service connectivity, as well as the limitations and user case for each type. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Troubleshooting (Problem Solving) Skill']"
58,https://skills.yourlearning.ibm.com/activity/ISG-DL10034G,Cybersecurity,eLearning,Introduction to IBM WebSphere Automation,2 hrs,28 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 1 learner in the past 12 months.,1,"About this learning activityThis course is intended for server administrators who need to ensure the security of WebSphere Application Server and Liberty installations by detecting unresolved security vulnerabilities that affect them. By using WebSphere Automation, administrators can more easily plan their response to security vulnerabilities and no longer need to manually evaluate security bulletins for relevance or applicability.This course is intended for server administrators who need to ensure the security of WebSphere Application Server and Liberty installations by detecting unresolved security vulnerabilities.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Automation Skill', 'Vulnerability Skill']"
59,https://skills.yourlearning.ibm.com/activity/ISG-DL70307G,Cybersecurity,eLearning,Security Considerations for SAP on IBM Cloud,48 mins,24 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 2 learners in the past 12 months.,2,"About this learning activityThis course explores the importance of network isolation and includes options for ensuring the safety of SAP workloads on IBM Cloud, including security at the edge and data encryption options.This course explores the importance of network isolation and includes options for ensuring the safety of SAP workloads on IBM Cloud, including security at the edge and data encryption options.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cloud computing', 'Lightcast Skills Taxonomy', 'SAP Applications Skill']"
60,https://skills.yourlearning.ibm.com/activity/MDL-210,Cybersecurity,eLearning,IBM Cloud Security and Monitoring Services,12 mins,53 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 7 learners in the past 12 months.,7,"About this learning activityThis course introduces the learner to IBM Cloud security and monitoring services including monitoring, logging, the Activity Tracker, and IBMs Security Compliance Center.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
61,https://skills.yourlearning.ibm.com/activity/ISG-DL70238G,Cybersecurity,eLearning,Overview of Network Strategies for the Classic Network,54 mins,17 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 2 learners in the past 12 months.,2,"About this learning activityThis course reviews the IBM classic network infrastructure, including network connections and security. Additionally, this course covers effective strategies to connect to IBM Cloud using Direct Link. Finally, this course differentiates between the IBM Cloud Gateway Appliance options to add security and network services at the edge of public or private cloud environments. This course reviews the IBM classic network infrastructure, including network connections and security. Additionally, this course covers effective strategies to connect to IBM Cloud using Direct Link.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
62,https://skills.yourlearning.ibm.com/activity/ISG-SLA7237,Cybersecurity,eLearning,Zero Trust Introduction,2 hrs 30 mins,16 learners have completed this activity in the past 12 months. ,0.0,0,"About this learning activityBegin educating yourself about the Zero Trust approach to cybersecurity by watching the 4 videos and reading the 2 required files that this course provides. Also, take advantage of the optional videos in the Related resources topic.Begin educating yourself about the Zero Trust approach to cybersecurity by watching the 4 videos and reading the 2 required files that this course provides. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
63,https://skills.yourlearning.ibm.com/activity/ISG-C110076G,Cybersecurity,eLearning,Implementing and Managing Security Policies on IBM Cloud,42 mins,19 learners have completed this activity in the past 12 months. ,0.0,0,"About this learning activityThis course teaches you how to deploy, configure, and enable IBM Cloud security policy solutions. In addition, as IBM Cloud Site Reliability Engineers (SRE), this course enhances your knowledge on IBM Cloud security policies including compliance, data security, privacy, and access management.This course articulates how to implement and manage security policies on IBM Cloud. 
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Management Skill', 'Security Policies Skill']"
64,https://skills.yourlearning.ibm.com/activity/ISG-DL70332G,Cybersecurity,eLearning,Security Engineer Accelerator Badge,30 mins,26 learners have completed this activity in the past 12 months. ,0.0,0,"About this learning activityThe IBM Cloud Security Engineer Accelerator badge is for jam participants who have a fundamental knowledge of cloud security and are interested in developing skills to support the security of their organizations cloud presence. This achievement is a stepping stone to earning the IBM Cloud Security Engineer certification.The IBM Cloud Security Engineer Accelerator badge is for jam participants who have a fundamental knowledge of cloud security.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cloud Security Skill']"
65,https://skills.yourlearning.ibm.com/activity/URL-2VSNN7UIXN8,Cybersecurity,Video,What is Ethical Hacking? | Ethical Hacking for Beginners | Ethical Hacking Course | Edureka,16 mins,1574 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 65 learners in the past 12 months.,65,"About this learning activityThis video will give you an introduction to the fundamentals of ethical hacking. The topics include:

What is ethical hacking?
Types of hackers
Types of hacking
Phases of ethical hacking
Reconnaissance
Footprinting
Fingerprinting

This video is presented by Edureka.
 After you complete this activity, return to this page to select Mark complete for completion credit.Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
66,https://skills.yourlearning.ibm.com/activity/URL-B1B68A94EB37,Cybersecurity,eLearning,Sicherheit im Internet | openHPI,25 hrs,698 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 12 learners in the past 12 months.,12,"About this learning activityDieser Kurs führt in die Grundbegriffe der Internetsicherheit ein: Hier lernen Sie nicht nur, was formelle Sicherheitsziele sind, sondern auch, warum das Internet in seinem Grunddesign unsicher ist. Die häufigsten Schwachstellen des Internets werden dargelegt, wie diese ausgenutzt werden können und schließlich, wie Sie sich schützen können.
 Bitte beachten Sie: Dieser Kurs ist kostenlos. Erstellen Sie einen Zugang auf OpenHPI dafür.
 Nachdem Sie diese Aktivität abgeschlossen haben, kehren Sie zu dieser Seite zurück, um sie mit der Option Als abgeschlossen markieren (Mark complete).","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Popular Subjects', 'Security']"
67,https://skills.yourlearning.ibm.com/activity/URL-5JPGMXT1Z9Y,Cybersecurity,Video,What is Cryptography? | Introduction to Cryptography | Cryptography for Beginners | Edureka,17 mins,1257 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 30 learners in the past 12 months.,30,"About this learning activityCryptography is essential to protect the information shared across the internet. This video explains the fundamental concepts along with various encryption techniques. The topics include:

What is cryptography?
Classification of cryptography
How various crytographic algorithms work
A demo on RSA Cryptography
This video is presented by Edureka. 


After you complete this activity, return to this page to select Mark complete for completion credit. 

Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Algorithms Skill']"
68,https://skills.yourlearning.ibm.com/activity/URL-ZL6446SHQ08,Cybersecurity,Video,How to Create Strong Passwords | Consumer Reports,4 mins 4 s,796 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 31 learners in the past 12 months.,31,"About this learning activityThink your passwords are tough to hack? Think again. We crack the code on how to protect your most private information.
 This video is presented by Consumer Reports.
 After you complete this activity, return to this page to select Mark complete for completion credit.Note: On the video toolbar, go to Settings, select Subtitles, select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
69,https://skills.yourlearning.ibm.com/activity/URL-EAD5DF36F78A,Cybersecurity,Webpage,9 Types of Cloud Computing (With Definition and Tips) | Indeed Career Guide,10 mins,278 learners have completed this activity in the past 12 months. ,Average rating of 5 stars by 3 learners in the past 12 months.,3,"About this learning activityOrganizations looking for ways to store and access their data often may consider cloud computing services. Clouds can help companies reduce their IT operational costs, strengthen their cybersecurity system and boost their computing speeds. In this article, you will learn what cloud computing is, explain five types of cloud deployment systems and assess four different cloud computing services.


This article is presented by Indeed Career Guide.


After you complete this activity, return to this page to select Mark complete for completion credit.

Note: This activity is available only in English.","['Learning Domain', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cloud computing']"
70,https://skills.yourlearning.ibm.com/activity/URL-JI8IKPJICSM,Cybersecurity,Video,What is Cloud Security? | IBM Technology,10 mins,385 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 14 learners in the past 12 months.,14,"About this learning activityCheck out this lightboard video with Nataraj Nagaratnam from IBM Cloud as he maps out what cloud security is and explains how important it is for enterprises to incorporate it into their business operations.


After you complete this activity, return to this page to select Mark complete for completion credit.

Note: On the video toolbar, go to Settings,  select Subtitles,  select English, and then select Auto-Translate to enable subtitles in a language of your choice from the drop-down.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cloud Security Skill', 'Business Operations Skill']"
71,https://skills.yourlearning.ibm.com/activity/ISG-DL70325G,Cybersecurity,eLearning,Professional SRE Principles,30 mins,23 learners have completed this activity in the past 12 months. ,Average rating of 4 stars by 5 learners in the past 12 months.,5,"About this learning activityThe Professional SRE Principles badge is for learners who have learned how to manage incidents, develop a balanced action plan, and perform post incident reviews, along with monitoring and managing security threats, implementing encryption models and managing role-based access control on IBM Cloud. In addition, you have learned how to troubleshoot problems related to various network and server issues, manage virtual networks, configure name resolution and manage performance on IBM Cloud.The Professional SRE Principles badge is for learners who have learned how to manage incidents, develop a balanced action plan, and perform post incident reviews, along with managing security threats.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Troubleshooting (Problem Solving) Skill']"
72,https://skills.yourlearning.ibm.com/activity/ISG-DL70224G,Cybersecurity,eLearning,IBM Cloud Satellite Flash Cards and Study Guides,2 hrs,16 learners have completed this activity in the past 12 months. ,0.0,0,"About this learning activityThe IBM Cloud Satellite study preparation content consists of study guides and flash cards the correlate with the online training courses in the IBM Cloud Satellite curriculum. These study materials provide the learner with content that will enable them to prepare for the certification examination. Content and practice questions focus on topics such as motivation for using IBM Cloud Satellite, the infrastructure requirements, setting up an IBM Cloud Satellite location, security for IBM Cloud Satellite, and deploying and debugging workloads on IBM Cloud Satellite locations.The IBM Cloud Satellite study preparation content consists of study guides and flash cards the correlate with the online training courses in the IBM Cloud Satellite curriculum.
This course requires you register for an IBMid to access.","['Learning Domain', 'Technical skills - Cybersecurity', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cybersecurity']"
73,https://skills.yourlearning.ibm.com/activity/PLAN-8BA559FB451B,Cybersecurity,Learning Plan,Fortinet Certified Fundamentals (FCF),About 10 hours,2103 learners have completed this activity in the past 12 months. ,Average rating of 4.5 stars by 67 learners in the past 12 months.,67,"The Fortinet Certified Fundamentals (FCF) certification validates that you have mastered the technical knowledge and skills that are required for any entry-level job role in cybersecurity. This curriculum will offer courses that cover today’s threat landscape and the fundamentals of cybersecurity. 

To achieve a Fortinet Certified Fundamentals (FCF) certification in cybersecurity, professionals must complete the online core course and one of the two elective online courses. 

1. Core course:  Introduction to the Threat Landscape

2. Elective course: The selection depends on your job role:  You can select from one of the following: 

   

Getting Started in Cybersecurity is ideal for individuals in non-technical job positions that require a high-level understanding of the most important technical fundamentals of cybersecurity. Examples include security product sales people and company CEOs.
                                                      

Technical Introduction to Cybersecurity is ideal for individuals in technical roles that require a more in-depth understanding of the fundamentals of cybersecurity. This course is also ideal for people who are pursuing a technical role in cybersecurity.
Earn your digital credentials


 You will receive digital badges credentials under the following circumstances: 

Exam badge: Each time you pass any version of the exam included in FCF - Cybersecurity.
Certification badge: Once you achieve the requirements for the FCF - Cybersecurity.
","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
