course_url,category,type,title,duration,learners_amount,star_rating,star_num_ratings,description,tags,course_id,title_raw,description_raw,languages,tags_raw
https://skills.yourlearning.ibm.com/activity/URL-29A9BEC78FEA,career,Webpage,5 career tips for new collar jobs | ibm,5,589,4.5,40,five ibm employees who have transitioned to new collar jobs share insights and experiences that can help put you on the road to a successful technology career. check out this ibm article to learn how they did it.,"['learning domain', 'workplace skills - ways of working', 'content provider', 'learning domain primary', 'ibm', 'popular subjects', 'career planning', 'professional skills']",URL-29A9BEC78FEA,5 Career Tips for New Collar Jobs | IBM,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Five IBM employees who have transitioned to new collar jobs share insights and experiences that can help put you on the road to a successful technology career. Check out this IBM article to learn how they did it. 
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit. 
<br/>
<br/><strong>Note: </strong>This activity is available only in English.</div>",['en'],"['Content Provider', 'IBM', 'Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Popular Subjects', 'Career planning']"
https://skills.yourlearning.ibm.com/activity/URL-5BC6AF7340E7,network_security,eLearning,ibm cybersecurity analyst professional certificate,7200,588,4.5,190,what you'll learn: develop knowledge of cybersecurity analyst tools including data protection; endpoint protection; siem; and systems and network fundamentals. learn about key compliance and threat intelligence topics important in today's cybersecurity landscape. gain skills for incident responses and and open source security tools.,"['technical skills - cybersecurity', 'learning domain primary', 'learning domain', 'cybersecurity']",URL-5BC6AF7340E7,IBM Cybersecurity Analyst Professional Certificate,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">What you'll learn:
<ul>
<li>Develop knowledge of cybersecurity analyst tools including data protection; endpoint protection; SIEM; and systems and network fundamentals.</li>
<li>Learn about key compliance and threat intelligence topics important in today’s cybersecurity landscape.</li>
<li>Gain skills for incident responses and forensics with real-world cybersecurity case studies.</li>
</ul>Get hands-on experience to develop skills via industry specific and open source Security tools.</div>","['for', 'en']","['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity']"
https://skills.yourlearning.ibm.com/activity/PLAN-697F59787A00,customer_service,Learning Plan,customer engagement fundamentals (earn a digital credential!),900,587,4.5,85,"one of the hottest job areas in high demand is in it customer service and support. customer engagement specialists (also known as customer support agents or customer service representatives) are primary points of contact for customers. these service professionals ensure customers are satisfied, , with the experiences and interactions that they have through customer service channels. if you're intrigued by the field of customer engagement, this course is for you. learn the skills to build relationships with customers, help them solve stressful problems, and win their loyalty. in this course, you'll discover strategies to build rapport with customers, develop communication skills to troubleshoot issues and guide customers through solutions, use scientific methods to solve problems creatively, and become a productive team member. complete the following required modules to earn an industry-recognized ibm skillsbuild digital credential called customer engagement fundamentals: practicing customer-focused communication cultivating a service mindset exploring solution-driven behaviors developing productivity habits what you'll learn after completing customer engagement fundamentals, you should be able to: explain guidelines to conduct respectful and productive discussions with customers describe personality traits that facilitate a service-oriented mindset explain troubleshooting and problem-solving methodologies describe techniques to adhere to organization process and service standards english",[],PLAN-697F59787A00,Customer Engagement Fundamentals (Earn a digital credential!),"<div dir=""ltr"" lang=""en"" translate=""yes""><p>One of the hottest job areas in high demand is in IT customer service and support. Customer engagement specialists (also known as customer support agents or customer service representatives) are primary points of contact for customers. These service professionals ensure customers are satisfied, even delighted, with the experiences and interactions that they have through customer service channels. </p>
<p> </p>
<p>If you’re intrigued by the field of customer engagement, this course is for you. Learn the skills to build relationships with customers, help them solve stressful problems, and win their loyalty. In this course, you’ll discover strategies to build rapport with customers, develop communication skills to troubleshoot issues and guide customers through solutions, use scientific methods to solve problems creatively, and become a productive team member.</p>
<p> </p>
<p>Complete the following required modules to earn an industry-recognized IBM SkillsBuild digital credential called <strong>Customer Engagement Fundamentals</strong>:</p>
<ol>
<li>Practicing Customer-Focused Communication</li>
<li>Cultivating a Service Mindset</li>
<li>Exploring Solution-Driven Behaviors</li>
<li>Developing Productivity Habits</li>
</ol>
<p> </p>
<p><strong>What you’ll learn</strong></p>
<p>After completing <i>Customer Engagement Fundamentals, </i>you should be able to:</p>
<ul>
<li>Explain guidelines to conduct respectful and productive discussions with customers</li>
<li>Describe personality traits that facilitate a service-oriented mindset</li>
<li>Explain troubleshooting and problem-solving methodologies</li>
<li>Describe techniques to adhere to organization process and service standards</li>
</ul>
<p> </p>
<p><strong>Language: </strong>English</p>
<p> </p>
<p>Select <strong>Enroll</strong> to enroll in this learning plan and get started!</p></div>","['eve', 'en']",[]
https://skills.yourlearning.ibm.com/activity/URL-557588997FBE,career,Webpage,5 diversity skills to develop | indeed career guide,10,578,4.0,32,"diversity is the practice of including people from different backgrounds, cultures, values and ideas. diversity is increasingly important as a core value and daily commitment for companies to prioritize. in this article, we discuss what diversity skills are, why they matter and important diversity skills for you to develop.","['learning domain primary', 'workplace skills - ways of working', 'learning domain', 'professional skills']",URL-557588997FBE,5 Diversity Skills To Develop | Indeed Career Guide,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Diversity is the practice of including people from different backgrounds, cultures, values and ideas. Diversity is increasingly important as a core value and daily commitment for companies to prioritize. In this article, we discuss what diversity skills are, why they matter and important diversity skills for you to develop.
<br/>
<br/>
This article is presented by <a href=""https://www.indeed.com/career-advice/"" rel=""noopener noreferrer nofollow"" target=""_blank"">Indeed Career Guide</a>.
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.
<br/>
<br/><strong>Note</strong>: This activity is available only in English.</div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills']"
https://skills.yourlearning.ibm.com/activity/URL-D5E602E459A6,user_experience,Webpage,what is human-centered design? a complete guide | ux design institute,7,569,4.5,15,"check out this complete guide explaining what human-centered design is, why it matters, the process it follows, its core principles, and examples. this is offered by the ux design institute.","['learning domain', 'technical skills - user experience design (ux design)']",URL-D5E602E459A6,What is human-centered design? A complete guide | UX Design Institute,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Check out this complete guide explaining what human-centered design is, why it matters, the process it follows, its core principles, and examples.
<br/>
<br/>
This is offered by the UX Design Institute.</div>",['en'],"['Learning Domain', 'Technical skills - User experience design (UX Design)']"
https://skills.yourlearning.ibm.com/activity/URL-6E6E249728B3,user_experience,Webpage,the future of ux design: how ai and machine learning are changing the way we design | ux magazine,4,565,4.5,17,discover how artificial intelligence (ai) and machine learning (ml) are shaping the future of ux design and revolutionizing user experiences. this article by ali abdu is offered by ux magazine.,"['learning domain', 'artificial intelligence', 'learning domain primary', 'technical skills - user experience design (ux design)', 'technical skills - artificial intelligence']",URL-6E6E249728B3,The Future of UX Design: How AI and Machine Learning Are Changing the Way We Design | UX Magazine,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Discover how artificial intelligence (AI) and machine learning (ML)  are shaping the future of UX design and revolutionizing user experiences.
<br/>
<br/>
This article by Ali Abdu is offered by UX Magazine.</div>",['en'],"['Learning Domain', 'Technical skills - User experience design (UX Design)', 'Technical skills - Artificial Intelligence', 'Learning Domain Primary', 'Artificial intelligence']"
https://skills.yourlearning.ibm.com/activity/URL-E73F2B2A6004,ways_of_working,eLearning,learning to lead,10,564,4.5,47,"in this toolkit, learn about leadership skills and why they're important in the workplace.","['learning domain', 'workplace skills - ways of working', 'content provider', 'learning domain primary', 'ibm', 'lightcast skills taxonomy', 'leadership', 'popular subjects', 'leadership skill', 'professional skills']",URL-E73F2B2A6004,Learning to lead,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>In this toolkit, learn about leadership skills and why they're important in the workplace.</p></div>",['en'],"['Content Provider', 'IBM', 'Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Popular Subjects', 'Leadership', 'Lightcast Skills Taxonomy', 'Leadership Skill']"
https://skills.yourlearning.ibm.com/activity/ALM-COURSE_3822770,agile,eLearning,agile operations fundamentals,125,563,5.0,15,"agile operations fundamentals is designed to help operational teams develop the foundational skills to plan, structure, deliver, , and improve on operational activities and processes. these skills can be used in school, on the job, and in your personal life. this module builds on the foundational awareness from a taste of agile, through an operations pattern that provides guidance on recommended practices, tools, and techniques that align to the core agile values and principles. agile operations fundamentals is appropriate for everyone: students, workforce-facing team members, executives, managers, and practitioners. what you'll learnafter completing this module, you should be able to:define the term ""operations"" in a business contextdescribe the operations patterndescribe the application of core practices to operationsidentify the key agile team roles and responsibilities for operationsdescribe the kanban methodapply the agile method to the operations work you do, which has repeatable processes, whether that be family, school, job, or other types of work lessonsintroduction to operationsunderstanding the operations patternadding agile into the operations patternagile operations teamkanban","['learning domain', 'agile explorer', 'workplace skills - workforce readiness', 'badge learning']",ALM-COURSE_3822770,Agile Operations Fundamentals,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en-us"" translate=""yes""><p><i>Agile Operations Fundamentals</i> is designed to help operational teams develop the foundational skills to plan, structure, deliver, monitor, and improve on operational activities and processes. These skills can be used in school, on the job, and in your personal life. This module builds on the foundational awareness from <i>A Taste of Agile</i>, through an operations pattern that provides guidance on recommended practices, tools, and techniques that align to the core Agile values and principles.</p><p> </p><p><i>Agile Operations Fundamentals</i> is appropriate for everyone: students, workforce-facing team members, executives, managers, and practitioners.</p><p> </p><p><strong>What you’ll learn</strong></p><p>After completing this module, you should be able to:</p><ul><li>Define the term “operations” in a business context</li><li>Describe the operations pattern</li><li>Describe the application of core practices to operations</li><li>Identify the key Agile team roles and responsibilities for operations</li><li>Describe the Kanban method</li><li>Apply the Agile method to the operations work you do, which has repeatable processes, whether that be family, school, job, or other types of work</li></ul><p> </p><p><strong>Lessons</strong></p><ol><li>Introduction to operations</li><li>Understanding the operations pattern</li><li>Adding Agile into the operations pattern</li><li>Agile operations team</li><li>Kanban</li></ol></div>","['mnz', 'en']","['Badge Learning', 'Agile Explorer', 'Learning Domain', 'Workplace skills - Workforce readiness']"
https://skills.yourlearning.ibm.com/activity/URL-XKU7LMPGC_O,career,Video,3 popular cybersecurity jobs and how to get one | comptia,6,561,5.0,17,"do you want to get into cybersecurity? if you're intrigued but wondering what cybersecurity jobs are out there, how much money you could make and how to get one, check out this video from zach hill of i.t. career questions. he's partnered with comptia to highlight three popular cybersecurity jobs and teach you how to get into cybersecurity with it training and certifications from comptia. zach describes three in-demand cybersecurity jobs and highlights the comptia cybersecurity certifications that employers look for: cybersecurity analyst penetration tester security operations center (soc) analyst this video is presented by comptia.","['learning domain', 'cybersecurity', 'learning domain primary', 'technical skills - cybersecurity', 'lightcast skills taxonomy', 'cyber security skill']",URL-XKU7LMPGC_O,3 Popular Cybersecurity Jobs and How to Get One | CompTIA,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Do you want to get into cybersecurity? If you’re intrigued but wondering what cybersecurity jobs are out there, how much money you could make and how to get one, check out this video from Zach Hill of I.T. Career Questions. He’s partnered with CompTIA to highlight three popular cybersecurity jobs and teach you how to get into cybersecurity with IT training and certifications from CompTIA. Zach describes three in-demand cybersecurity jobs and highlights the CompTIA cybersecurity certifications that employers look for:</p>
<ul>
<li>Cybersecurity analyst</li>
<li>Penetration tester</li>
<li>Security operations center (SOC) analyst</li>
</ul>This video is presented by CompTIA. 
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit. 
<br/>
<br/><strong>Note</strong>: On the video toolbar, go to <strong>Settings</strong>, <strong> </strong>select <strong>Subtitles</strong>, <strong> </strong>select <strong>English</strong>, and then select <strong>Auto-Translate</strong> to enable subtitles in a language of your choice from the drop-down.</div>",['en'],"['Learning Domain', 'Technical skills - Cybersecurity', 'Learning Domain Primary', 'Cybersecurity', 'Lightcast Skills Taxonomy', 'Cyber Security Skill']"
https://skills.yourlearning.ibm.com/activity/URL-2EE16BAAB150,technology_skills,Experiential,interactive 3d view of mainframes | ibm,15,555,5.0,24,"take an interactive tour of ibm's various mainframes, starting with ibm z16.","['technical skills - information technology', 'learning domain', 'lightcast skills taxonomy', 'mainframe computing skill']",URL-2EE16BAAB150,Interactive 3D view of mainframes | IBM,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Take an interactive tour of IBM’s various mainframes, starting with IBM z16.</p></div>",['en'],"['Learning Domain', 'Technical skills - Information Technology', 'Lightcast Skills Taxonomy', 'Mainframe Computing Skill']"
https://skills.yourlearning.ibm.com/activity/URL-1383CAE18562,user_experience,Video,creating a ux design portfolio case study | nielsen norman group,3,543,4.5,18,"learn about a 7-step process for creating a case study for your portfolio: how to describe your design, the ux process that led to this specific user interface, and the business impact of the design. this is a video by rachel krause for the nielsen norman group.","['learning domain', 'technical skills - user experience design (ux design)']",URL-1383CAE18562,Creating a UX Design Portfolio Case Study | Nielsen Norman Group,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Learn about a 7-step process for creating a case study for your portfolio: how to describe your design, the UX process that led to this specific user interface, and the business impact of the design.
<br/>
<br/>
This is a video by Rachel Krause for the Nielsen Norman Group.</div>",['en'],"['Learning Domain', 'Technical skills - User experience design (UX Design)']"
https://skills.yourlearning.ibm.com/activity/URL-D7947D10294C,ways_of_working,Webpage,10 tips to help you be more efficient working from home | lifehack.org,10,536,4.5,20,"are you an expert at working remotely? you will be if you apply these 10 simple tips to your daily routine. being efficient working from home can be a challenge. there are tons of distractions, less accountability, and less communication than when you're working in the office. but that doesn't mean it's impossible. there are lots of ways to keep yourself working productively from any location. whether you work from home every day, a couple of times per week, or even if you're just working from home while you recover from an illness, these tips can help you to get the most out of your remote work hours. you won't believe how much you can get done in a day! this article is presented by lifehack and authored by andrea lotz.","['communications skill', 'learning domain', 'workplace skills - ways of working', 'learning domain primary', 'lightcast skills taxonomy', 'professional skills']",URL-D7947D10294C,10 Tips to Help You Be More Efficient Working From Home | Lifehack.org,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Are you  an expert at working remotely? You will be if you apply these 10 simple tips to your daily routine. 
<br/>
<br/>
Being efficient working from home can be a challenge. There are tons of distractions, less accountability, and less communication than when you’re working in the office. But that doesn’t mean it’s impossible. There are lots of ways to keep yourself working productively from any location. 
<br/>
<br/>
Whether you work from home every day, a couple of times per week, or even if you’re just working from home while you recover from an illness, these tips can help you to get the most out of your remote work hours. You won’t believe how much you can get done in a day! 
<br/>
<br/>
This article is presented by <a href=""https://www.lifehack.org/"" rel=""noopener noreferrer nofollow"" target=""_blank"">Lifehack</a> and authored by Andrea Lotz. 
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit. 
<br/>
<br/><strong>Note</strong>: This activity is available only in English.</div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Communications Skill']"
https://skills.yourlearning.ibm.com/activity/ALM-COURSE_3822771,agile,eLearning,agile program fundamentals,130,516,5.0,15,"agile program fundamentals is designed to help project teams develop the foundational skills to plan, structure, and deliver on programs and projects incrementally and iteratively. this module builds on the foundational awareness from a taste of agile and agile operations fundamentals. you will learn the project pattern and receive guidance on recommended practices, tools, and techniques that align to the core agile values and principles. agile program fundamentals is appropriate for everyone: students, workforce-facing team members, executives, managers, and practitioners. what you'll learnafter completing this module, you should be able to:define the term ""programs"" in a business contextdescribe the programs patternidentify the four phases of the programs patterndescribe the application of core practices to program workapply the agile method to the programs and projects work you do, whether that be family, school, job, or other types of work lessonsadding agile into the programs patternevent phasediscovery phaseprogram funnel phasedelivery phase","['learning domain', 'agile explorer', 'workplace skills - workforce readiness', 'badge learning']",ALM-COURSE_3822771,Agile Program Fundamentals,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en-us"" translate=""yes""><p><i>Agile Program Fundamentals</i> is designed to help project teams develop the foundational skills to plan, structure, and deliver on programs and projects incrementally and iteratively. This module builds on the foundational awareness from <i>A Taste of Agile</i> and <i>Agile Operations Fundamentals</i>. You will learn the project pattern and receive guidance on recommended practices, tools, and techniques that align to the core Agile values and principles.</p><p> </p><p><i>Agile Program Fundamentals</i> is appropriate for everyone: students, workforce-facing team members, executives, managers, and practitioners.</p><p> </p><p><strong>What you’ll learn</strong></p><p>After completing this module, you should be able to:</p><ul><li>Define the term “programs” in a business context</li><li>Describe the programs pattern</li><li>Identify the four phases of the programs pattern</li><li>Describe the application of core practices to program work</li><li>Apply the Agile method to the programs and projects work you do, whether that be family, school, job, or other types of work</li></ul><p> </p><p><strong>Lessons</strong></p><ol><li>Adding Agile into the programs pattern</li><li>Event phase</li><li>Discovery phase</li><li>Program funnel phase</li><li>Delivery phase</li></ol></div>",['en'],"['Badge Learning', 'Agile Explorer', 'Learning Domain', 'Workplace skills - Workforce readiness']"
https://skills.yourlearning.ibm.com/activity/URL-7A5D8994EB2A,ways_of_working,Video,10 time management tips to boost your productivity | careeraddict,4,511,4.5,140,"if you're always feeling pressed for time, it might be because you need to manage your time better so you can pack more into your schedule. to help you get more done, this video explores 10 easy-to-follow time management tips that will help you focus, create a plan and stick to it. this videos is presented by careeraddict.","['learning domain', 'workplace skills - ways of working', 'time management skill', 'learning domain primary', 'lightcast skills taxonomy', 'professional skills']",URL-7A5D8994EB2A,10 Time Management Tips to Boost Your Productivity | CareerAddict,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">If you’re always feeling pressed for time, it might be because you need to manage your time better so you can pack more into your schedule. To help you get more done, this video explores 10 easy-to-follow time management tips that will help you focus, create a plan and stick to it.
<br/>
<br/>
This videos is presented by CareerAddict.
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.
<br/>
<br/><strong>Note</strong>: On the video toolbar, go to <strong>Settings</strong>, <strong> </strong>select <strong>Subtitles</strong>, <strong> </strong>select <strong>English</strong>, and then select <strong>Auto-Translate</strong> to enable subtitles in a language of your choice from the drop-down.
<br/>
 </div>",['en'],"['Learning Domain', 'Workplace skills - Ways of working', 'Learning Domain Primary', 'Professional skills', 'Lightcast Skills Taxonomy', 'Time Management Skill']"
https://skills.yourlearning.ibm.com/activity/ILB-DNDYZZQEVNRG1Q4N,career,eLearning,the ultimate guide to report writing,122,504,4.5,25,"do you know what constitutes to the essentials for building a strong foundation for a professional career? this is a beginner level course that will teach you the art and science of building a strong foundation for a professional career. the course covers: understanding and writing different types of reports. assessing a problem statement and proposing a feasible solution to the same. using effective structure and format for the ease of a reader's understanding. after completion of this course, you will be proficient in curating professional reports. content creation the content in this course has been created in partnership with wordsmaya content presenter ms. tejaswini ballal content on-boarding the content in this course has been on-boarded by csrbox","['content creation skill', 'lightcast skills taxonomy']",ILB-DNDYZZQEVNRG1Q4N,The Ultimate Guide To Report Writing,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Do you know what constitutes to the essentials for building a strong foundation for a professional career? </p>
<p>This is a beginner level course that will teach you the art and science of building a strong foundation for a professional career. </p>
<p>The course covers:</p>
<ul>
<li>Understanding and writing different types of reports.</li>
<li>Assessing a problem statement and proposing a feasible solution to the same.</li>
<li>Using effective structure and format for the ease of a reader's understanding.</li>
</ul>
<p>After completion of this course, you will be proficient in curating Professional reports. </p>
<p><strong>Content creation</strong></p>
<p>The content in this course has been created in partnership with <a href=""https://www.wordsmaya.com/"" rel=""noopener noreferrer nofollow"" target=""_blank"">WordsMaya</a></p>
<p><strong>Content Presenter</strong></p>
<p>Ms. Tejaswini Ballal</p>
<p><strong>Content On-boarding</strong></p>
<p>The content in this course has been on-boarded by <a href=""https://csrbox.org/"" rel=""noopener noreferrer nofollow"" target=""_blank"">CSRBOX</a></p>
<p></p></div>",['en'],"['Lightcast Skills Taxonomy', 'Content Creation Skill']"
https://skills.yourlearning.ibm.com/activity/URL-EDD75AC0F392,career,Document,learn about a career in cloud computing,5,501,4.5,24,"cloud computing technologies and services are everywhere. what industries focus most on cloud computing, what technical skills might be in demand, and what the interesting jobs are in this field? answers to these questions, plus a few more facts, are included in the following infographic. also .","['learning domain primary', 'learning domain', 'technical skills - cloud', 'cloud computing']",URL-EDD75AC0F392,Learn about a career in cloud computing,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">Cloud computing technologies and services are everywhere. What industries focus most on cloud computing, what technical skills might be in demand, and what the interesting jobs are in this field? Answers to these questions, plus a few more facts, are included in the following infographic.
<br/>
<br/>
Also available in <a href=""https://ibm.box.com/s/0e1fn4syschlr5u68nborju1w7gp1ajp"" rel=""noopener noreferrer nofollow"" target=""_blank"">Spanish</a>, <a href=""https://ibm.box.com/s/hqqgo9bete0l6ljltzpuwacx35agovcy"" rel=""noopener noreferrer nofollow"" target=""_blank"">French</a>, and <a href=""https://ibm.box.com/s/fcs0mkv0v73ngo947s8il5fnsbrl7ay4"" rel=""noopener noreferrer nofollow"" target=""_blank"">Brazilian Portuguese</a>.
<br/>
<br/>
After you complete this activity, return to this page to select <strong>Mark complete</strong> for completion credit.</div>","['en', 'fr', 'pt']","['Learning Domain', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cloud computing']"
https://skills.yourlearning.ibm.com/activity/URL-M988_FSOSWO,cloud_computing,Video,cloud computing in 6 minutes | what is cloud computing? | cloud computing explained | simplilearn,6,497,4.5,128,"cloud computing is a popular practice involving the internet to store and manage data on the internet. in this video, you will learn about the basic concepts of cloud computing such as what makes it unique, its different models, and ,","['learning domain primary', 'learning domain', 'technical skills - cloud', 'cloud computing']",URL-M988_FSOSWO,Cloud Computing In 6 Minutes | What Is Cloud Computing? | Cloud Computing Explained | Simplilearn,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>Cloud computing is a popular practice involving the internet to store and manage data on the Internet. In this video, you will learn about the basic concepts of cloud computing such as what makes it unique, its different models, and more.<br/><br/>
 This video is presented by Simplilearn.<br/><br/>
 After you complete this activity, return to this page to select <strong>Mark complete </strong>for completion credit.<br/><br/><strong>Note</strong>: On the video toolbar, go to <strong>Settings</strong>, select <strong>Subtitles</strong>, select <strong>English</strong>, and then select <strong>Auto-Translate</strong> to enable subtitles in a language of your choice from the drop-down.</p></div>","['mos', 'en']","['Learning Domain', 'Technical Skills - Cloud', 'Learning Domain Primary', 'Cloud computing']"
https://skills.yourlearning.ibm.com/activity/URL-4DE33E902439,user_experience,Webpage,designing navigation for mobile: design patterns and best practices | smashing magazine,16,495,4.5,12,"when it comes to complex navigation on mobile devices, ux designers might think about hamburger menus, full-page overlays, animated slide-in-menus, and a wide range of nested accordions. but, not all of these options perform well. there are some alternative design patterns that are worth exploring. let's dive in! this is authored by vitaly friedman for smashing magazine.","['learning domain', 'technical skills - user experience design (ux design)']",URL-4DE33E902439,Designing Navigation for Mobile: Design Patterns and Best Practices | Smashing Magazine,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes"">When it comes to complex navigation on mobile devices, UX designers might think about hamburger menus, full-page overlays, animated slide-in-menus, and a wide range of nested accordions. But, not all of these options perform well. There are some alternative design patterns that are worth exploring. Let’s dive in!
<br/>
<br/>
This is authored by Vitaly Friedman for Smashing Magazine.</div>",['en'],"['Learning Domain', 'Technical skills - User experience design (UX Design)']"
https://skills.yourlearning.ibm.com/activity/URL-3C5C2D4AD8B3,career,eLearning,career options: exploring a new career | coursera,15,491,4.5,5,"this course is for you if you are interested in researching a new career and acquiring the skills necessary to succeed in it. you will be asked to reflect on your experiences and critically evaluate what you currently know, what you need to acquire, and how to go about getting it. you will then identify groups and and support you in exploring a new career. during this course, you will identify the elements of a well-structured career plan and evaluate career options by individual fit to determine how to effectively engage your network in your career journey. you will design a tactical career plan and identify pitfalls in behavior, communication and appearance that can derail a new career. you will also develop a targeted cover letter and resume using a proven business format. your experiential learning can also be a valuable asset, linking your personal experiences with your chosen career. we will help you define your career objective statement and align this with your strengths and goals. finally, you will be challenged to research and identify your personal values inventory, and evaluate how to best navigate the current job market by using an innovative approach called career rockclimbing. this course is offered by coursera and the university system of georgia. it is an online, self-paced course that is beginner level. englishduration: approximately 25 hoursimportant you can read and view the course content for free. you will be auditing the course or trying a free trial. you may not have access to certain assignments. you would need to enroll at a cost in order to be eligible to earn a certificate. > return to this page to mark complete to acknowledge that you finished reviewing the course information.","['communications skill', 'learning domain', 'workplace skills - workforce readiness', 'research skill', 'auditing skill', 'innovation skill', 'lightcast skills taxonomy']",URL-3C5C2D4AD8B3,Career Options: Exploring a New Career | Coursera,"<h2 class=""FullPageDescription_title__WsNdH""><span dir=""ltr"" lang=""en"" translate=""yes"">About this learning activity</span></h2><div dir=""ltr"" lang=""en"" translate=""yes""><p>This course is for you if you are interested in researching a new career and acquiring the skills necessary to succeed in it. You will be asked to reflect on your experiences and critically evaluate what you currently know, what you need to acquire, and how to go about getting it. You will then identify groups and individuals that can serve and support you in exploring a new career. During this course, you will identify the elements of a well-structured career plan and evaluate career options by individual fit to determine how to effectively engage your network in your career journey.<br/><br/>
 You will design a tactical career plan and identify pitfalls in behavior, communication and appearance that can derail a new career. You will also develop a targeted cover letter and resume using a proven business format. Your experiential learning can also be a valuable asset, linking your personal experiences with your chosen career. We will help you define your career objective statement and align this with your strengths and goals. Finally, you will be challenged to research and identify your personal values inventory, and evaluate how to best navigate the current job market by using an innovative approach called career rockclimbing.<br/><br/>
 This course is offered by Coursera and the University System of Georgia. It is an online, self-paced course that is beginner level.<br/><br/><strong>Language</strong>: English<br/><strong>Duration</strong>: Approximately 25 hours<br/><strong>Important note</strong>: You can read and view the course content for free. You will be auditing the course or trying a free trial. You may not have access to certain assignments. You would need to enroll at a cost in order to be eligible to earn a certificate.<br/><br/>
 &gt; Return to this page to <strong>Mark complete </strong>to acknowledge that you finished reviewing the course information.</p></div>","['hi', 'en']","['Learning Domain', 'Workplace skills - Workforce readiness', 'Lightcast Skills Taxonomy', 'Auditing Skill', 'Communications Skill', 'Research Skill', 'Innovation Skill']"
